id,name,category_id,price,quantity,created_at,barcode,is_deleted,deleted_at,unit
370,SMART LEMON DISHWASHING PASTE 200G,30,25,8,2025-08-31 16:21:31.752468+00,4800045310173,false,,pcs
371,SMART LEMON DISHWASHING PASTE 400G,30,47,6,2025-08-31 16:22:41.617531+00,4800045310159,false,,pcs
372,JOY CONCENTRATE LEMON DISHWASHINGLIQUID 18.5ML,30,8,27,2025-08-31 16:30:49.563059+00,4902430389570,false,,pcs
373,BARAKO HOUSE BLEND 1/4,31,224,1,2025-08-31 16:31:33.117609+00,0010,false,,pcs
374,JOY KALAMANSI DISHWASHING LIQUID 18.5ML,30,7,12,2025-08-31 16:31:46.081168+00,4902430434393,false,,pcs
375,BARAKO HAZELNUT 1/4,31,230,1,2025-08-31 16:32:04.260711+00,0011,false,,pcs
376,BARAKO SAGADA DARK 1/4,31,295,0,2025-08-31 16:32:40.424546+00,0012,false,,pcs
377,SMART KALAMANSI SCENT DISHWASHING LIQUID 50ML,30,10,2,2025-08-31 16:32:42.156005+00,4800045310258,false,,pcs
378,BARAKO 1/4,31,161,4,2025-08-31 16:33:08.793238+00,0013,false,,pcs
379,QUAKER CHOCOLATE 33G,31,15,1,2025-08-31 16:33:50.597396+00,4800274330355,false,,pcs
380,SUPER TIBSY PREMIUM QUALITY 2-N-1 SLIM PACK,30,38,1,2025-08-31 16:33:52.435072+00,4806512340308,false,,pcs
381,SCOUR POWER MULTI-PURPOSE SPONGE,30,15,7,2025-08-31 16:34:40.254722+00,4806506181214,false,,pcs
382,QUAKER INSTANT OATMEAL,31,15,5,2025-08-31 16:34:45.173807+00,4800274003518,false,,pcs
383,SUPER TIBAY  SCRUB&SPONGE,30,37,2,2025-08-31 16:35:37.210372+00,4806512340025,false,,pcs
384,#14 ESPERMA CANDLE 4PCS,30,35,4,2025-08-31 16:36:58.824021+00,4800377100510,false,,pck
385,#16 ESPERMA CANDLE 4PCS,30,44,4,2025-08-31 16:37:40.700031+00,4800377100565,false,,pcs
386,CAPTAIN OATMEAL 500G,31,133,1,2025-08-31 16:38:02.213911+00,9556183960088,false,,pcs
387,#20 ESPERMA CANDLE 2PCS,30,78,2,2025-08-31 16:38:23.206886+00,4800377100664,false,,pcs
388,INSTANT OATMEAL 400G,31,80,1,2025-08-31 16:38:43.249614+00,9556183960835,false,,pcs
390,STARWAX NATURAL PASTE FLOORWAX 90G,30,28,28,2025-08-31 16:39:56.619584+00,4800045320103,false,,pcs
391,KOPIMO HERAL BLEND COFFEE MIX WITH GUYABANO 22G,31,17,1,2025-08-31 16:40:39.059535+00,710535641035,false,,pcs
392,STARWAX COLORLESS PASTE FLOORWAX 90G,30,25,10,2025-08-31 16:40:58.876997+00,4800045320158,false,,pcs
393,KOPIMO 6-IN-1 COFFEE W/ MANGOSTEEN & SEAWEED 25G,31,16,31,2025-08-31 16:41:40.234714+00,710535641004,false,,pcs
394,STARWAX RED PASTE FLOORWAX 90G,30,25,20,2025-08-31 16:41:46.838472+00,4800045320059,false,,pcs
395,KOPIMO CREAMY TURMERIC COFFEE 20G,31,18,29,2025-08-31 16:42:17.919748+00,710535641042,false,,pcs
396,EVERGREEN OXO-BIODEGRADABLE TRASHBAG SMALL/100PCS,30,184,4,2025-08-31 16:44:07.93329+00,4800120005024,false,,pcs
397,DOUBLE PACK BLEND 45 KONDENSADA COFFEE MIX 40G,31,12,8,2025-08-31 16:45:09.456938+00,4800016024306,false,,pcs
398,EVERGREEN OXO-BIODEGRADABLE TRASHBAG MEDIUM 100PCS,30,268,3,2025-08-31 16:45:33.025565+00,4800120005031,false,,pcs
399,NESTLE KOKOKRUNCH 15G,31,20,4,2025-08-31 16:46:02.027435+00,4800361328463,false,,pcs
400,NESTLE KOKOKRUNCH 35G,31,20,3,2025-08-31 16:46:57.054255+00,4800361389426,false,,pcs
401,NESTLE MILO CEREAL 20G,31,16,2,2025-08-31 16:47:34.257854+00,4800361028646,false,,pcs
402,NESTLE STARS CEREAL 20G,31,16,1,2025-08-31 16:48:09.465136+00,4800361028158,false,,pcs
403,BLEND45 SOLUBLE COFFEE,31,21,4,2025-08-31 16:51:50.341377+00,4800010008302,false,,pcs
404,GLOW GARBAGE BAG FLAT SMALL,30,20,10,2025-08-31 16:52:02.694696+00,4809011845787,false,,pcs
405,STRAW/TALI,30,95,4,2025-08-31 16:53:23.63191+00,0014,false,,pcs
406,CLOSS 34-35,30,145,1,2025-08-31 16:54:12.065028+00,0015,false,,pcs
407,BEACH TREKKER SANDAL SIZE 8,30,75,9,2025-08-31 16:55:21.799489+00,0016,false,,pcs
408,GREAT TASTE PREMIUM CLASSIC 25G,31,29,4,2025-08-31 16:55:41.927365+00,4800016012266,false,,pcs
409,NANYANG GREY SIZE 9,30,295,1,2025-08-31 16:56:03.818725+00,0017,false,,pcs
410,GLASS CANDLE,30,80,1,2025-08-31 16:56:38.024463+00,0018,false,,pcs
412,PINK BRUSH SMALL,30,25,1,2025-08-31 16:57:07.573619+00,0019,false,,pcs
413,TABO/KAOD BLACK,30,45,1,2025-08-31 16:57:45.273796+00,0020,false,,pcs
415,BABYFLO ECONOBRUSH,30,57,1,2025-08-31 16:58:44.649979+00,4800067058312,false,,pcs
416,TOILET PUMP PINK,30,160,1,2025-08-31 16:59:32.170593+00,6952755200614,false,,pcs
419,GREAT TASTE CREAM ALL CREAMER 250G,31,69,3,2025-08-31 17:01:41.399062+00,4800016011788,false,,pcs
420,CREAM ALL COFFEE CREAMER 5G,31,2,14,2025-08-31 17:02:33.88062+00,4800016019913,false,,pcs
423,NESCAFE CLASSIC PURO 80G,31,119,0,2025-08-31 17:04:59.68221+00,4800361393683,false,,pcs
424,NESCAFE CLASSIC PURO 170G,31,236,1,2025-08-31 17:07:25.387406+00,4800361393669,false,,pcs
425,MURIATIC ACID 250ML,30,50,1,2025-08-31 17:07:58.266065+00,4800067640449,false,,pcs
426,ANDREW'S CHILI PASTE 237G,31,103,0,2025-08-31 17:08:56.413109+00,123202218186,true,2025-09-27 02:58:37.506+00,pcs
427,DO ALL ALL PURPOSE ADHESIVE CONTACT CEMENT 40CC,30,35,1,2025-08-31 17:09:40.426332+00,480117120709,false,,pcs
428,JCF CHILI GARLIC OIL 220G,31,125,1,2025-08-31 17:10:15.326185+00,0021,false,,pcs
429,DO ALL ALL PURPOSE ADHESIVE CONTACT CEMENT 350CC,30,269,4,2025-08-31 17:10:34.737374+00,4800117120716,false,,pcs
430,UFC GINISANG BAGOONG SPICY 250G,31,95.5,0,2025-08-31 17:11:38.516208+00,4801668608982,false,,pcs
431,SURF ACTIVE  CLEAN PURPLE BLOSSOM 120G,30,14,3,2025-08-31 17:12:18.829737+00,4800888199119,false,,pcs
432,UFC GINISANG BAGOONG 250G,31,95.5,2,2025-08-31 17:12:21.525111+00,4801668608999,false,,pcs
433,CHILI FLAKES POTCH,31,57,1,2025-08-31 17:13:33.017854+00,0022,false,,pcs
434,PURE HONEY,31,250,4,2025-08-31 17:13:58.436133+00,0023,false,,pcs
435,ARIEL SUPER BAR 125G,30,17,1,2025-08-31 17:14:40.523992+00,4902430191821,false,,pcs
436,MARSHAL'S PURE HONEY,31,250,2,2025-08-31 17:14:43.534269+00,0024,false,,pcs
437,CHAMPION KALAMANSI POWER CITRUS FRESH SCENT 130G,30,12,1,2025-08-31 17:15:41.024597+00,4806501706238,false,,pcs
438,MENU MAGIC INSTANT UNFLAVORED BLACK JELLY MIX 24G,31,15,7,2025-08-31 17:15:45.570687+00,4806526400159,false,,pcs
439,SURF ACTIVE CLEAN SUN FRESH 120G,30,14,0,2025-08-31 17:16:31.963574+00,4800888136770,false,,pcs
440,SURF ACTIVE  CLEAN TAWAS 120G,30,13,1,2025-08-31 17:17:38.0078+00,4800888136794,false,,pcs
441,TIDE TABA BAR DOWNY 125G,30,17,1,2025-08-31 17:18:28.027267+00,4902430800846,false,,pcs
442,PRIDE ANTI-BACTERIAL 370G,30,27,2,2025-08-31 17:19:41.137158+00,4800045330065,false,,pcs
443,PRIDE WITH FABRIC CONDITIONER SAKURA BNLOSSOM 370G,30,26,1,2025-08-31 17:21:04.702638+00,4800045380909,false,,pcs
444,PRIDE KALAMANSI & JASMINE 370G,30,27,0,2025-08-31 17:22:39.423683+00,4800045330058,false,,pcs
445,BRAGG APPLE CIDER VINEGAR 50ML,31,88,1,2025-08-31 17:23:32.289027+00,0025,false,,pcs
446,WINGS BLOOMING GARDEN 370G,30,27.75,1,2025-08-31 17:24:47.572623+00,8998866802659,false,,pcs
447,BRAGG APPLE CIDER VINEGAR 100ML,31,130,1,2025-08-31 17:25:09.138729+00,0026,false,,pcs
448,WINGS SUMMER SUNSHINE 370G,30,27.75,0,2025-08-31 17:25:41.418015+00,8998866619981,false,,pcs
449,WINGS LAVENDER DREAM 370G,30,27.75,1,2025-08-31 17:26:22.450188+00,8998866612319,false,,pcs
450,LIPTON TEA PER PC 1.5G,31,11,0,2025-08-31 17:26:55.54696+00,0027,false,,pcs
451,SURF ACTIVE  CLEAN TAWAS 360G,30,26,1,2025-08-31 17:27:27.719459+00,4800888136800,false,,pcs
452,LIPTON TEA BOX,31,110,4,2025-08-31 17:27:36.255235+00,0028,false,,pcs
453,SURF ACTIVE  CLEAN KALAMANSI 360G,30,26,1,2025-08-31 17:28:29.865611+00,4800888136749,false,,pcs
454,NESTLE MILO POWDERED CHOCO DRINK 1KG,31,328,0,2025-08-31 17:30:15.261706+00,4800361418058,false,,pcs
455,SURF ACTIVE  CLEAN BLOSSOM FRESH 360G,30,30,3,2025-08-31 17:30:38.811036+00,0029,false,,pcs
456,SURF ACTIVE  CLEAN SUN FRESH 360G,30,33,2,2025-08-31 17:31:34.829182+00,4800888136787,false,,pcs
457,CHAMPION KALAMANSI POWER CITRUS FRESH SCENT 370G,30,27,1,2025-08-31 17:33:25.918306+00,4806501707136,false,,pcs
458,CHAMPION SUPRA POWER FLORAL SCENT 370G,30,28,2,2025-08-31 17:34:43.003873+00,4806501707143,false,,pcs
459,DOMEX ULTRA THICK  BLEACH PINKPOWER 500ML,30,118,1,2025-08-31 17:44:34.522892+00,4800888152121,false,,pcs
460,MR MUSCLE BATHROOM CLEANER  FLORAL 450ML,30,102,1,2025-08-31 17:45:30.965566+00,4801234075217,false,,pcs
461,MR MUSCLE MULTI-PURPOSE CLEANER LAVENDER 500ML,30,99,1,2025-08-31 17:46:23.596182+00,4801234071981,false,,pcs
462,MR MUSCLE MULTI-PURPOSE CLEANER MORNING FRESHNESS 500ML,30,99,1,2025-08-31 17:47:06.911467+00,4801234074821,false,,pcs
463,MR MUSCLE STICK-ONN TOILET BOWL CLEANER STRIP LAVENDER 3STRIPS,30,86,1,2025-08-31 17:47:55.886989+00,4801234074029,false,,pcs
464,DOMEX ULTRA THICK BLEACH PINK POWER 140ML,30,33,2,2025-08-31 17:48:51.035401+00,8934868074533,false,,pcs
465,PRIDE LINIS TAWAS 370G,30,27,1,2025-08-31 17:50:19.507541+00,0030,false,,pcs
466,CALLA  FLORAL FRESH 370G,30,26,0,2025-08-31 17:51:10.788005+00,4806501709161,false,,pcs
467,CHAMPION ANTI-BACTERIAL SUNNY FRESH SCENT 370G,30,28,1,2025-08-31 17:52:23.256189+00,4806501707273,false,,pcs
468,SURF FAB CON BLOSSOM FRESH TRIPIDPACK 69ML,30,15,10,2025-08-31 17:53:25.602812+00,8934868151135,false,,pcs
469,ANGEL WHITE CLASS FLOUR 1KG,31,57,1,2025-08-31 17:53:48.085693+00,0031,false,,pcs
470,SURF FABRIC CONDITIONER  MINT EXTRACTS 25ML,30,7,9,2025-08-31 17:54:37.249803+00,8934868139393,false,,pcs
471,REPACKED CALUMET 50G,31,18,17,2025-08-31 17:55:10.462398+00,0032,false,,pcs
472,SURF FABRIC CONDITIONER  SUN BLOOM 25ML,30,6,15,2025-08-31 17:55:42.759946+00,4800888157614,false,,pcs
473,REVITALIFE 3-IN-1 MAQUI BERRY&MANGOSTEEN 22G,31,20,7,2025-08-31 17:56:37.976658+00,0033,false,,pcs
474,SURF FABRIC CONDITIONER  FRENCH PERFUME  25ML,30,7,7,2025-08-31 17:57:02.971153+00,8934868094982,false,,pcs
475,REVITALIFE  SHAPE 20G,31,20,17,2025-08-31 17:57:51.520842+00,0034,false,,pcs
476,SURF FABRIC CONDITIONER  FRESH&BLOOM PAWIS SHIELD 25ML,30,7,2,2025-08-31 17:57:59.570753+00,8934868187806,false,,pcs
477,SURF FABRIC CONDITIONER  CHARCOAL FRESH POWER OF CHARCOAL 25ML,30,7,13,2025-08-31 17:58:46.92048+00,8934868139362,false,,pcs
478,JIMM'S 3IN1 COFFE MIX W/ GANODERMA 20G,31,8,5,2025-08-31 18:01:25.754828+00,4806509691611,false,,pcs
480,JIMM'S 5IN1 SUGAR FREE COFFEE MIX 21G,31,15,6,2025-08-31 18:03:01.125748+00,4806509690829,false,,pcs
481,COFFEE SMILE CAFE LATTE INSTANT COFFEE 25G,31,10.25,3,2025-08-31 18:05:04.368924+00,4806538680051,false,,pcs
482,JERSEY DON SEBIO TABLIA CLASSIC 4 IN 1 15G,31,7,0,2025-08-31 18:06:02.124177+00,4806516760089,false,,pcs
483,OVALTINE ALL-IN-ONE 20G,31,10,1,2025-08-31 18:06:55.408766+00,4808591800049,false,,pcs
484,SWISSMISS DARK CHOCOLATE 31G,31,15,25,2025-08-31 18:22:50.226188+00,4800016091117,false,,pcs
485,SWISSMISS FANTASY MALLOWS 28G,31,15,9,2025-08-31 18:24:16.955532+00,4800016024245,false,,pcs
486,SWISSMISS MARSHMALLOW 28G,31,15,6,2025-08-31 18:25:05.011999+00,4800016091230,false,,pcs
487,SWISSMISS MILK CHOCOLATE 26G,31,15,9,2025-08-31 18:25:55.553379+00,4800016091209,false,,pcs
490,TWIN PACK TOP CAFE WHITE N' CREAMY 2X29G,31,12,8,2025-08-31 18:39:35.825172+00,8998866624268,false,,pcs
494,DOUBLE CUPS ORIGINAL 3 IN 1 36G,31,12,2,2025-08-31 18:43:10.839044+00,8998666001467,false,,pcs
496,GREATE TASTE SUPREME TOFFEE HAZELNUT 26G,31,10,2,2025-08-31 18:45:51.75565+00,4800016022920,false,,pcs
499,CALLA SUNNY BLUE 1000ML,30,145,0,2025-08-31 18:47:56.951544+00,4806501708355,false,,pcs
500,NESCAFE ORIGINAL SUGAR FREE TWIN PACK,31,15,0,2025-08-31 18:48:39.559922+00,4800361423601,false,,pcs
501,CALLA PINK PARADISE 1000ML,30,145,0,2025-08-31 18:48:42.99458+00,4806501708362,false,,pcs
502,CHAMPION LIQUID DETERGENT ORIGINAL SCENT 1000ML,30,93,1,2025-08-31 18:49:33.238336+00,4806501705675,false,,pcs
503,NESCAFE ORIGINAL 26G,31,10,3,2025-08-31 18:49:45.999441+00,4800361403764,false,,pcs
504,CHAMPION ANTI-BACTERIAL FABRIC CONDITIONER 1000ML,30,160,0,2025-08-31 18:50:25.267273+00,4806501708225,false,,pcs
505,NESCAFE CREAMY WHITE 20G,31,10,6,2025-08-31 18:50:56.34529+00,4800361393096,false,,pcs
506,SURF ULTRA POWER LIQUID ROSE FRESH 900ML,30,110,0,2025-08-31 18:51:27.61176+00,8934868161318,false,,pcs
507,SURF FABRIC CONDITIONER CHARCOAL FRESH 670 ML,30,137,0,2025-08-31 18:52:15.271378+00,8934868139355,false,,pcs
509,SURF FABRIC CONDITIONER MINT  EXTRACTS 670ML,46,137,0,2025-08-31 18:53:27.981885+00,8934868139386,true,2025-09-25 02:20:15.45+00,pcs
510,DOWNY ANTIBAC SPRING BLOSSOM 750ML,30,165.5,0,2025-08-31 18:54:47.259993+00,4987176222589,false,,pcs
511,SURF FABRIC CONDITIONER LUXE PERFUME 1480ML,46,296.25,0,2025-08-31 18:55:39.399438+00,8934868147244,true,2025-09-25 02:19:50.366+00,pcs
512,CHAMPION ANTIBACTERIAL PINK FRESH 1000ML,30,170,0,2025-08-31 18:56:40.622577+00,4806501708157,false,,pcs
513,WINGS LIQUID DETERGENT NATURE FRESH 700ML,30,82,1,2025-08-31 18:57:30.666611+00,8998866624923,false,,pcs
514,ARIEL WITH DOWNY FLORAL PASSION POWDER 660G,30,140,1,2025-08-31 18:58:44.32133+00,4902430473538,false,,pcs
515,BLUE WAVE LAUNDRY DETERGENT BLOOMING ROSE  800G,30,132.25,2,2025-08-31 18:59:42.979449+00,4803746390017,false,,pcs
516,CALLA FABRIC CONDITIONER SUMMER FRESH 800G,30,110.5,2,2025-08-31 19:03:35.544488+00,4806501709321,false,,pcs
517,NESCAFE CREAMY WHITE 20G TWIN PACK,31,16,19,2025-08-31 19:04:44.163037+00,4800361416726,false,,pcs
518,DOWNEY  TRI-PID MYSTIQUE 75ML,30,20,6,2025-08-31 19:04:58.43557+00,4902430785495,false,,pcs
520,DOWNY TRI-PID PASSION 75ML,30,20,12,2025-08-31 19:05:49.728153+00,4902430424288,false,,pcs
521,SAN MIG CREMA WHITE COFFEE 25G,31,10,5,2025-08-31 19:06:38.474365+00,4806513741814,false,,pcs
522,DOWNY TRI-PID ANTIBAC KONTRA GERMS 75ML,30,19,19,2025-08-31 19:07:06.94809+00,4902430424264,false,,pcs
523,SAN MIG SUPER COFFEE ORIGINAL 20G,31,8,4,2025-08-31 19:07:26.326264+00,4806513740008,false,,pcs
524,ANLENE CHOCOLATE POWDERED MILK 300G,31,189,1,2025-08-31 19:08:27.552741+00,4806501597454,false,,pcs
525,DOWNY ANTIBAC SPRING BLOSSOM 66ML,30,20,7,2025-08-31 19:08:50.933204+00,4987176222572,false,,pcs
526,ALASKA FORTIFIED POWDERED MILK 33G,31,12,16,2025-08-31 19:09:52.859469+00,0035,false,,pcs
527,DOWNY TRI-PID BLISSFUL BLOSSOM,30,20,5,2025-08-31 19:10:50.040362+00,4902430774024,false,,pcs
528,DOWNY KONTRA KULOB 24ML,30,7,6,2025-08-31 19:11:53.141712+00,4902430873703,false,,pcs
529,MR. HAT GULAMAN LYCHEE 25G,31,16,2,2025-08-31 19:12:48.557013+00,4809013526288,false,,pcs
530,DOWNY SUNRISE FRESH 38ML,30,11,1,2025-08-31 19:12:48.772724+00,4902430346177,false,,pcs
531,DOWNY KONTRA GERMS 36ML,30,11,1,2025-08-31 19:13:30.185784+00,4902430346184,false,,pcs
532,MR. HAT GULAMAN GRAPE 25G,31,16,1,2025-08-31 19:13:38.209712+00,4809013526295,false,,pcs
533,MR. HAT GULAMAN STRAWBERRY 25G,31,16,6,2025-08-31 19:14:24.633743+00,4809013526264,false,,pcs
534,DOWNY PASSION 24ML,30,7,15,2025-08-31 19:14:43.751146+00,4902430729901,false,,pcs
535,DOWNY PASSION 32ML,30,10,9,2025-08-31 19:15:38.68802+00,4902430727143,false,,pcs
536,DON FRANK UNFLAVORED GULAMAN POWDER 24G,31,15,8,2025-08-31 19:15:47.657365+00,4809012601115,false,,pcs
537,DESSERT JELLE GULAMAN POWDER RED UNFLAVORED 135G,31,47.25,2,2025-08-31 19:16:50.650699+00,4809013128291,false,,pcs
538,CHAMPION FAB CON BLUE SERENITY 28ML,30,6,1,2025-08-31 19:17:48.434887+00,4806501708300,false,,pcs
539,SUSAN BAKER PURE CEYLON TEA,31,3,25,2025-08-31 19:18:39.16803+00,0036,false,,pcs
540,CHAMPION ANTIBACTERIAL PINK FRESH 28ML,30,6,5,2025-08-31 19:18:44.281339+00,4806501708102,false,,pcs
541,WINGS LIQUID DETERGENT FLORAL BOQUET,30,25,15,2025-08-31 19:19:46.712663+00,8998866631709,false,,pcs
542,TWININGS PURE PEPPERMINT,31,13,7,2025-08-31 19:20:06.233299+00,0037,false,,pcs
543,WINGS LIQUID DETERGENT NATURE FRESH 50ML,30,25,30,2025-08-31 19:20:43.334056+00,8998866631716,false,,pcs
544,TWININGS MEDIUM RED TEA,31,13,18,2025-08-31 19:20:48.377073+00,0038,false,,pcs
545,CALLA FABRIC CONDITIONER ROSE GARDEN 45G,30,7,5,2025-08-31 19:21:35.040088+00,4806501709352,false,,pcs
546,CALLA FABRIC CONDITIONER FLORAL FRESH 800G,46,117,0,2025-08-31 19:22:53.196631+00,4806501709130,true,2025-09-25 02:19:59.215+00,pcs
547,CALLA LIQUID FABRIC CONDITIONER PINK PARADISE 28ML,30,6,3,2025-08-31 19:24:24.226011+00,4806501708348,false,,pcs
548,SURF BIGATIN BLOSSOM FRESH,30,9,12,2025-08-31 19:31:08.779757+00,4800888177124,false,,pcs
549,SURF ACTIVE CLEAN PURPLE BLOOMS 65G,30,8,11,2025-08-31 19:32:03.954315+00,4800888199133,false,,pcs
550,SURF ACTIVE CLEAN KALAMANSI 57G,30,8,7,2025-08-31 19:33:02.22775+00,4800888151827,false,,pcs
551,7,30,7,0,2025-08-31 19:33:45.959012+00,4800888183804,true,2025-09-19 04:16:53.755+00,pcs
552,SURF ACTIVE CLEAN CHERRY BLOSSOM 65G,30,6,8,2025-08-31 19:34:47.317368+00,4800888189806,false,,pcs
553,BEAR BRAND SWAK 33G,31,13,37,2025-08-31 19:35:50.419611+00,4800361410816,false,,pcs
554,CHAMPION SUPRA POWER FLORAL SCENT 105G,30,16.5,0,2025-08-31 19:36:05.735369+00,4806501705224,false,,pcs
555,BEAR BRAND SWAK CHOCO 29G,31,13,51,2025-08-31 19:36:57.901609+00,4800361409117,false,,pcs
556,CHAMPION SUPRA POWDER KALAMANSI POWER CITRUS FRESH SCENT TWIN 70G,30,10,1,2025-08-31 19:37:33.460345+00,4806501705712,false,,pcs
557,BEAR BRAND FORTIFIED 135G,31,51,2,2025-08-31 19:38:10.120097+00,4800361381086,false,,pcs
558,CHAMPION KALAMANSI POWER CITRUS FRESH SCENT 105G,30,17,5,2025-08-31 19:38:57.28327+00,4806501705323,false,,pcs
559,BEAR BRAND FORTIFIED 90G,31,42,3,2025-08-31 19:39:03.744007+00,4800361397605,false,,pcs
561,CHAMPION SUPRA POWER ORIGINAL SCENT 105G,30,16.5,4,2025-08-31 19:40:39.554059+00,4806501705026,false,,pcs
563,BEAR BRAND ADULT PLUS 300G,31,155,3,2025-08-31 19:43:52.446247+00,4800361379373,false,,pcs
566,CHAMPION SUPRA POWER ORIGINAL SCENT 42G,30,6,1,2025-08-31 19:46:55.505066+00,4806501704074,false,,pcs
567,CHAMPION SUPRA POWER FLORAL SCENT 70G,30,10,5,2025-08-31 19:47:49.087768+00,4806501705705,false,,pcs
568,TIDE 3X PERFECT CLEAN PERFUME FANTASY 91G,30,22.5,0,2025-08-31 19:51:39.495661+00,4987176172235,false,,pcs
569,TIDE TWIN PERFECT CLEAN PERFUME FANTASY 67G,30,17,27,2025-08-31 19:53:06.981128+00,4902430831338,false,,pcs
570,TIDE TWIN PERFECT CLEAN GARDEN BLOOM 67G,30,19,18,2025-08-31 19:54:03.220683+00,4902430884013,false,,pcs
571,TIDE TWIN PERFECT CLEAN ODOR DEFENSE ANTIBAC,30,20,20,2025-08-31 19:55:32.078914+00,4987176106964,false,,pcs
572,TIDE TWIN PERFECT CLEAN ORIGINAL WHITE&BRIGHT 69G,30,20,13,2025-08-31 19:56:39.509715+00,4902430831406,false,,pcs
574,QUAKER INSTANT OATMEAL CHOCOLATE FLAVOR 200G,31,62,0,2025-08-31 19:57:46.156345+00,4800274332007,false,,pcs
575,ARIEL TRIPID PACK FRESH GARDEN BLOOM 87G,30,24,11,2025-08-31 19:57:54.846304+00,4987176156174,false,,pcs
576,QUAKER INSTANT OATMEAL CHOCOLATE FLAVOR 500G,31,139,1,2025-08-31 19:58:34.050584+00,4800274300020,false,,pcs
577,ARIEL TRIPID PACK FLORAL PASSIONN 87G,30,22.5,15,2025-08-31 19:58:47.968715+00,4987176116635,false,,pcs
579,ARIEL TRIPID PACJ SUNRISE FRESH 90G,30,22,5,2025-08-31 19:59:55.39465+00,4987176116833,false,,pcs
580,ARIEL TWIN FRESH GARDEN BLOOM 64G,30,20,4,2025-08-31 20:00:58.805191+00,4987176067029,false,,pcs
581,BIRCH TREE FORTIFIED POWDERED MILK 300G,31,107,1,2025-08-31 20:01:55.016406+00,48485401508,false,,pcs
583,ARIE TWIN clean & bright 66G,30,66,12,2025-08-31 20:02:57.984835+00,4987176247896,false,,pcs
584,ARIEL TWIN FLORAL PASSION 64G,30,16.75,5,2025-08-31 20:03:53.762866+00,4902430583183,false,,pcs
585,PERLA HYPOALLERGENIC PAPAAAAA 110G,30,16.25,2,2025-08-31 20:05:03.443004+00,4902430178273,false,,pcs
586,PERLA ORIGINAL BLUE COCONUT OIL 110G,30,17,0,2025-08-31 20:06:26.50518+00,4806527480082,false,,pcs
587,HANSUNG LUNCHEON MEAT CHICKEN 340G,31,92,0,2025-08-31 20:12:04.575289+00,8801074009515,false,,pcs
588,HANSUNG LUNCHEON MEAT 340G,31,94,1,2025-08-31 20:12:47.131314+00,8801074259637,false,,pcs
589,STAR NUTRI-MEATS CORNED BEEF 150G,31,45,7,2025-08-31 20:14:05.365827+00,4808887011852,false,,pcs
590,ARGENTINA CORNED BEEF 150G,31,40,0,2025-08-31 20:14:54.100287+00,748485800431,false,,pcs
591,ARGENTINA CORNED BEEF 175G,31,46,3,2025-08-31 20:15:44.649765+00,748485800011,false,,pcs
592,PURE FOODS CORNED BEEF 150G,31,98,9,2025-08-31 20:17:03.657112+00,4808887010077,false,,pcs
593,ARGENTINA CORNED CHICKEN 150G,31,39,2,2025-08-31 20:17:47.137433+00,748485802473,false,,pcs
594,PURE FOODS CORNED BEEF 380G,31,216,1,2025-08-31 20:18:38.954874+00,4808887010022,false,,pcs
595,LIGO CORNED BEEF WITH ONIONS 150G,31,33,3,2025-08-31 20:19:36.574198+00,748485201986,false,,pcs
596,LUCKY 7 CARNE NORTE 100G,31,20,1,2025-08-31 20:20:48.421184+00,748485801469,false,,pcs
597,ZONROX COLOR SAFE 95ML,30,19,5,2025-08-31 20:21:23.644435+00,4800047841781,false,,pcs
598,LUCKY 7 CARNE NORTE 210G,31,33,3,2025-08-31 20:21:45.361795+00,748485803951,false,,pcs
599,LUCKY 7 CARNE NORTE 150G,31,23,2,2025-08-31 20:23:10.982896+00,748485801728,false,,pcs
600,ZONROX COLOR SAFE 225ML,30,29,2,2025-08-31 20:24:00.669077+00,4800047841729,false,,pcs
601,ZONROX COLOR SAFE 900ML,30,81,2,2025-08-31 20:25:12.976426+00,4800047841705,false,,pcs
602,HUNTS PORK & BEANS 390G,31,61,1,2025-08-31 20:25:30.732719+00,4800022100025,false,,pcs
603,ZONROX LEMON 100ML,30,12,2,2025-08-31 20:26:13.637856+00,4800047840296,false,,pcs
604,HUNTS PORK & BEANS 230G,31,37,1,2025-08-31 20:26:55.980393+00,4800022100018,false,,pcs
605,ZONROX LEMON 250ML,30,19,3,2025-08-31 20:27:18.559182+00,4800047940289,false,,pcs
606,HUNTS PORK&BEANS 175G,31,27,3,2025-08-31 20:27:37.498383+00,4800022100070,false,,pcs
607,ZONROX LEMON 500ML,30,30,0,2025-08-31 20:28:29.797959+00,4800047840272,false,,pcs
608,ZONROX LEMON 1000ML,30,51,1,2025-08-31 20:29:28.039327+00,4800047840265,false,,pcs
609,CHUNKEE CORNED TUNA W/ REAL BEEF CHUNKS 150G,31,85,3,2025-08-31 20:29:53.748308+00,4808887011296,false,,pcs
610,ZONROX ORIGINAL 250ML,30,18,10,2025-08-31 20:30:36.281452+00,4800047840036,false,,pcs
611,PURE FOODS LIVER SPREAD 85G,31,33.75,3,2025-08-31 20:30:42.744223+00,4808887040012,false,,pcs
612,ZONROX ORIGINAL 1000ML,30,47,2,2025-08-31 20:31:30.435625+00,4800047840012,false,,pcs
613,STAR NUTRI MEATS LIVER SPREAD 85G,31,27,0,2025-08-31 20:31:33.446436+00,4808887040265,false,,pcs
614,RENO LIVER SPREAD 85G,31,31,1,2025-08-31 20:32:15.095949+00,4805885171007,false,,pcs
